"goodsId","singleProductId","sku","barcode","platformGoodsId"
"285452","607869","35921435-1140CN","6901664213314","592213591778"
"285453","608011","A35921140-3150CN","6901664247241","587287977696"
"285458","607816","36927768-2165CN","6901664233985","12811354948"
"285461","607587","A35921201-3160CN","6901664247791","589178995078"
"285462","607527","A37929143-2101CN","6901664260462","587544574027"
"285464","607724","A37929143-7120CN","6901664260684","586958568246"
"285465","607730","A35921201-1170CN","6901664247692","589178995078"
"285466","607915","A35928783-1140CN","6901664252153","587533122544"
"285467","607584","36927612-3165CN","6901664233435","586847250597"
"285468","607779","A35928783-4140CN","6901664252276","589202922330"
"285469","608158","36927612-2130CN","6901664233343","586847250597"
"285471","607770","36929102-1120CN","6901664234869","586593093661"
"285472","607905","36929102-2110CN","6901664234890","586593093661"
"285473","607482","36929102-3101CN","6901664234920","586593093661"
"285474","608265","35929642-1110CN","6901664227427","587143240119"
"285475","607908","35929642-2130CN","6901664227489","587143240119"
"285479","607604","36927147-5165CN","6901664231134","589109714852"
"285480","608373","36927147-4140CN","6901664231059","589109714852"
"285481","607532","A37929143-9130CN","6901664260776","586958568246"
"285482","607703","36923724-290CN","6901664228707","589312089058"
"285483","607698","36923724-190CN","6901664228660","589312089058"
"285484","607557","35925165-2160CN","6901664217428","586811174871"
"285485","607530","35921202-2165CN","6901664212621","13032206067"
"285486","607626","35921202-1160CN","6901664212553","13032206067"
"285487","607475","35925165-1140CN","6901664217343","590865977375"
"285488","607600","35928147-1160CN","6901664221142","12642642946"
"285490","607517","35928147-3150CN","6901664221258","587488278888"
"285491","607563","36937611-1140CN","6901664241379","592992073291"
"285492","607537","35928147-2165CN","6901664221210","12642642946"
"285494","607629","36937611-2140CN","6901664241423","592992073291"
"285496","607673","35925165-4165CN","6901664217558","590865977375"
"285498","607729","35925165-3150CN","6901664217473","590865977375"
"285499","608045","35928104-4165CN","6901664220855","590845894223"
"285500","607775","35928104-3150CN","6901664220770","590845894223"
"285501","607510","35928104-2170CN","6901664220749","591025047599"
"285502","607778","16927173-3XSCN","6919370650620","588151995966"
"285503","607735","16927173-2MCN","6919370650538","588151995966"
"285504","607683","16927173-12XLCN","6919370650422","588151995966"
"285506","607649","A35921202-3170CN","6901664247999","589350868098"
"285507","607485","A35921202-2165CN","6901664247920","589277969266"
"285508","607769","A35921202-5170CN","6901664248118","589277969266"
"285510","608369","A35921202-4150CN","6901664248026","589277969266"
"285511","607545","A35921202-1130CN","6901664247821","589277969266"
"285512","607739","35935166-3130CN","6901664237785","593201395905"
"285516","607567","35928786-5165CN","6901664223917","12642644436"
"285518","607702","35935166-2150CN","6901664237747","596155880180"
"286190","612777","95929750-2SCN","6901664669142","591836433216"
"286191","613429","95929750-13XLCN","6901664669081","591338953570"
"286193","614230","95929750-5XLCN","6901664669296","591836433216"
"286195","612620","16927748-5MCN","6919370656363","587822258355"
"286196","614575","16925304-4XLCN","6919370143115","587776549250"
"286197","612975","15927322-2MCN","6919370126781","88020705250"
"286198","612638","16925304-2LCN","6919370143009","587776549250"
"286206","612831","16927144-3MCN","6919370145454","591132221017"
"286207","614742","16927144-4MCN","6919370145539","591132221017"
"286211","613591","96929148-2LCN","6901664676959","588499920594"
"286212","615067","96929148-1XLCN","6901664676898","588499920594"
"286215","613218","15927795-33XLCN","6919370131525","592638501364"
"286217","612743","15921155-5LCN","6919370103393","587842258548"
"286221","613923","15921155-1LCN","6919370103041","587842258548"
"286222","612701","15921155-3MCN","6919370103225","587842258548"
"286224","612494","15925141-6LCN","6919370114993","588307730724"
"286228","612849","96927108-2XLCN","6901664671909","593554571504"
"286230","612687","96929759-1MCN","6901664678052","591828188669"
"286231","612812","16927203K-3SCN","6919370652518","590593072002"
"286232","612968","96929759-22XLCN","6901664678137","591838553253"
"286233","612621","96929759-3SCN","6901664678175","591828188669"
"286235","613006","96927744-1XLCN","6901664674832","588791253885"
"286239","614039","96917782-1XSCN","6901664671480","591016015708"
"286240","613398","96917782-2MCN","6901664671527","591016015708"
"286244","612960","15921157-23XLCN","6919370103805","588002163840"
"286247","612588","15921157-1LCN","6919370103744","588002163840"
"286249","613443","16927784K-4SCN","6919370657537","587651276778"
"286251","612827","95929610-3MCN","6901664667605","12778753680"
"286253","612650","95929610-1XLCN","6901664667490","12778753680"
"286254","612586","16927784K-2XLCN","6919370657469","587651276778"
"286257","612571","95929781-1MCN","6901664671244","12778835918"
"286259","612656","95929781-3SCN","6901664671367","12778835918"
"286260","613501","15921146-2MCN","6919370101214","588376289985"
"286261","613517","96927503-1MCN","6901664674108","589083702934"
"286263","612708","15921146-1LCN","6919370101115","588376289985"
"286274","612507","15927158-53XLCN","6919370122110","588473543140"
"286275","613405","15927158-43XLCN","6919370122028","588473543140"
"286278","613125","15927158-1MCN","6919370121809","588473543140"
"286279","612770","15927158-2XLCN","6919370121915","588473543140"
"286282","612974","95929765-13XLCN","6901664670674","588943706037"
"286284","613371","95929742-22XLCN","6901664668114","12784924159"
"286285","612509","95929742-12XLCN","6901664668053","12784924159"
"286287","613173","95929742-4XLCN","6901664668183","12784924159"
"286289","612887","95929765-3XLCN","6901664670759","588943706037"
"286290","613899","96927504-1XLCN","6901664674290","586471472507"
"286298","614483","96928150-4LCN","6901664676218","593020423421"
"286300","614645","96928150-12XLCN","6901664676119","593020423421"
"286302","613250","96928150-2XLCN","6901664676171","593020423421"
"286304","612497","95929753-3LCN","6901664669975","592209406084"
"286305","612493","95929753-12XLCN","6901664669876","591829736954"
"286306","612896","95929753-43XLCN","6901664670025","591829736954"
"286307","613258","16925142-12XLCN","6919370141685","587550092457"
"286309","614443","16925142-4LCN","6919370141944","587550092457"
"286310","612594","16927101K-3XSCN","6919370144495","587760862163"
"286312","612780","95929159-6SCN","6901664666820","590190474357"
"286315","613968","95929159-12XLCN","6901664666530","590190474357"
"286317","613702","96929761-1XLCN","6901664678212","592140547119"
"286318","613115","96929761-2LCN","6901664678298","592140547119"
"286319","612817","16927101K-2SCN","6919370144419","587760862163"
"286320","613483","96929761-3LCN","6901664678359","592140547119"
"286322","612622","96929761-5LCN","6901664678489","592140547119"
"286330","615077","95929752-1SCN","6901664669678","12789150949"
"286331","612683","15921154-1MCN","6919370102617","588448127646"
"286332","613069","15921154-3SCN","6919370102716","588190845726"
"286337","614218","15927190-2MCN","6919370125326","588358646655"
"286339","613648","15927190-1XLCN","6919370125258","588358646655"
"286362","613594","95929751-3XLCN","6901664669500","592153607868"
"286367","612815","16927782-1MCN","6919370657162","591450767817"
"286380","613278","96927113-32XLCN","6901664672067","12779835216"
"286381","613709","96927113-4XLCN","6901664672180","12779835216"
"286387","614753","96927113-1XLCN","6901664671954","12779835216"
"286388","612952","96927113-2LCN","6901664672036","12779835216"
"286407","615415","15923120-4LCN","6919370111886","587851942068"
"286410","612932","96928148-10SCN","6901664675204","12779730474"
"286420","613911","15927306-23XLCN","6919370126323","591132257722"
"286421","613861","15927306-4SCN","6919370126453","591132257722"
"286424","614808","15927306-1LCN","6919370126262","591132257722"
"286429","613365","16927161K-1XLCN","6919370149131","588157243513"
"286430","615000","95929146-1LCN","6901664665663","12778608420"
"286431","614107","16927161K-2XLCN","6919370149209","588157243513"
"286434","612603","16927161K-3MCN","6919370149254","588157243513"
"286435","614549","15921150-1XLCN","6919370102013","1mer2rm"
"286439","613085","15921150-3XLCN","6919370102105","1mer2rm"
"286448","614484","95929744-1MCN","6901664668299","586494700263"
"286450","612529","95929158-5XLCN","6901664666424","586976435090"
"286451","614880","95929158-43XLCN","6901664666349","586976435090"
"286453","613372","95929158-3MCN","6901664666271","586789288811"
"286454","613525","95929744-43XLCN","6901664668466","586494700263"
"286455","612879","95929158-2MCN","6901664666219","586789288811"
"286456","613840","95929744-3MCN","6901664668411","591605992864"
"286458","614207","95929158-1MCN","6901664666110","586976435090"
"286459","612501","95929744-2MCN","6901664668367","586494700263"
"286463","612715","96928152-4LCN","6901664676515","593021999953"
"286464","613369","96928152-1XLCN","6901664676270","593021999953"
"286465","613026","96928152-2MCN","6901664676362","12859562453"
"286466","613953","96927114-2XLCN","6901664672302","589585615239"
"286467","613236","96927114-3XLCN","6901664672364","589585615239"
"286468","612847","95929145-4MCN","6901664665601","12778365784"
"286470","612688","95929145-2XLCN","6901664665496","12778365784"
"286471","612761","96927114-1MCN","6901664672234","589585615239"
"286472","612973","15925302-3SCN","6919370116850","588171009720"
"286473","612666","15925302-13XLCN","6919370116638","588171009720"
"286474","612597","95929766-13XLCN","6901664670834","591592924837"
"286477","613291","95929766-23XLCN","6901664670896","589153943660"
"286478","613343","95929766-32XLCN","6901664671015","589153943660"
"286482","612578","15927184-22XLCN","6919370124756","588474651605"
"286483","613124","96928113-5XSCN","6901664675020","587621585873"
"286484","612679","96928113-7MCN","6919370671397","587621585873"
"286486","612857","96928113-6XLCN","6901664675075","587621585873"
"286487","612924","96928113-1XSCN","6919370671304","587621585873"
"286496","613639","96929757-1SCN","6901664677376","589007914250"
"286497","613075","96929757-2LCN","6901664677437","589007914250"
"286500","613043","96929757-3XLCN","6901664677543","589007914250"
"286501","612558","96927117-4LCN","6901664672876","588795723778"
"286502","612681","96929757-5LCN","6901664677642","12789954748"
"286505","613442","96927301-2XLCN","6901664673705","12681118594"
"286506","612530","95929739-3MCN","6901664667797","593250824813"
"286507","612823","95929739-1XLCN","6901664667704","12784865280"
"286511","613728","95929739-43XLCN","6901664667841","12784865280"
"286514","612672","15929169-5MCN","6919370135806","587758925460"
"286515","612534","96927640-2XSCN","6901664674474","12764816868"
"286516","612826","96928148-2MCN","6901664675266","12779730474"
"286517","612937","96927640-3MCN","6901664674566","12764816868"
"286518","614339","96928148-3LCN","6901664675327","12779730474"
"286521","612590","A37928760-1150CN","6901664264668","591223919739"
"286525","613225","A37928760-4130CN","6901664264767","591223919739"
"286532","612553","16927154K-1LCN","6919370147700","594478850005"
"286535","612653","16927154K-6XLCN","6919370147878","596747202408"
"286537","614564","16927154K-52XLCN","6919370147755","594478850005"
"286540","612992","96929758-1XLCN","6901664677741","588648072742"
"286541","612833","96929758-2MCN","6901664677796","588648072742"
"286542","614062","96929758-3LCN","6901664677840","589105722677"
"286543","612625","96929758-4XLCN","6901664677949","588648072742"
"286545","612635","15929169-22XLCN","6919370135486","587758925460"
"286547","613453","15929169-4XLCN","6919370135738","587758925460"
"286555","614246","16928146-12XLCN","6919370659067","587535974294"
"286559","613332","15921148-3XLCN","6919370101740","591471006497"
"286561","613172","95929749-1LCN","6901664668732","12788969252"
"286565","613199","95929749-52XLCN","6901664668954","12788969252"
"286568","612579","A35928787-3165CN","6901664293507","589599443916"
"286571","615590","15921202-24XLCN","6919370107568","589157191314"
"286572","614892","15921202-3XLCN","6919370107704","589157191314"
"286579","612799","16927151-7XLCN","6919370146949","12690137714"
"286581","613815","16927151-6MCN","6919370146840","587763946280"
"286582","613544","16927151-42XLCN","6919370146659","12690137714"
"286583","614716","16927151-2XLCN","6919370146550","12690137714"
"286587","612634","A35928787-2150CN","6901664293422","589599443916"
"286593","613765","15921531-23XLCN","6919370108794","593713905166"
"286595","613039","15921324-2XLCN","6919370108220","590914040240"
"286596","615083","15921531-3LCN","6919370108916","593713905166"
"286598","613555","15921324-1MCN","6919370108114","590914040240"
"286607","612818","15921191-2XLCN","6919370107018","590290210458"
"286608","614896","16927150-2XLCN","6919370146253","588386717580"
"286609","613106","15921191-12XLCN","6919370106851","590290210458"
"287206","619239","95917780-22XLCN","6901664655480","590843594300"
"287207","619146","95917780-1XLCN","6901664655367","590843594300"
"287208","619584","95917780-3SCN","6901664655503","590843594300"
"287209","619250","95838733-2MCN","6901664623786","545063209127"
"287210","619279","95928306-3SCN","6901664664345","12779750753"
"287211","619495","95928306-42XLCN","6901664664376","12779750753"
"287212","619498","95928306-5LCN","6901664664505","12779750753"
"287213","619251","95838733-6SCN","6901664634010","545063209127"
"287214","619261","95838733-42XLCN","6901664623878","545063209127"
"287215","619110","95928306-12XLCN","6901664664284","12779750753"
"287216","619277","95927611-3SCN","6901664659839","590265634269"
"287217","619494","A35929208-2110CN","6901664253914","589599643048"
"287218","619375","95927611-4MCN","6901664659884","586945943497"
"287219","619553","A35929208-1120CN","6901664253884","589599643048"
"287220","619405","95927611-2MCN","6901664659723","590265634269"
"287221","619105","95737759-12MCN","6901664649496","12789174838"
"287222","619496","95927321-1LCN","6901664659303","586837354346"
"287223","619212","95737759-13LCN","6901664649557","10149426368"
"287224","619298","95927321-6MCN","6901664659426","586837354346"
"287225","619254","95928149-5MCN","6901664661719","592223554227"
"287226","619362","95928149-2LCN","6901664661481","12682024765"
"287227","619349","95928149-3MCN","6901664661566","12682024765"
"287228","619119","95928149-83XLCN","6901664661887","592223554227"
"287229","619152","95928149-92XLCN","6901664661900","592223554227"
"287233","619174","95928149-7MCN","6901664661771","12682024765"
"287237","619306","A37929141-6110CN","6901664260233","12880714359"
"287238","619134","A35929203-3110CN","6901664253679","587406425840"
"287239","619128","95928149-13XLCN","6901664661368","12682024765"
"287241","619444","A35929203-1110CN","6901664253594","587406425840"
"287242","619426","A36928784-2150CN","6901664257974","587185200511"
"287243","619225","95927140-72XLCN","6901664658344","586843342423"
"287245","619378","95727301-11XLCN","6901664654858","547462473946"
"287246","619206","95927140-62XLCN","6901664658245","589081779515"
"287248","619470","95927140-8MCN","6901664658399","570575561134"
"287249","619414","A36928780-2140CN","6901664257516","588502540972"
"287250","619253","A36928780-1150CN","6901664257479","588502540972"
"287252","619243","95927140-2MCN","6901664657989","588543649066"
"287254","619711","95927140-5SCN","6901664658160","586843342423"
"287255","619103","95927140-4SCN","6901664658085","586843342423"
"287258","619256","A36927302-1165CN","6901664255499","589928616429"
"287259","619753","95928119-2LCN","6901664678687","586494908042"
"287262","619433","A35929210-2120CN","6901664254126","591187879139"
"287263","619223","A35929210-3110CN","6901664254157","591589167787"
"287264","619163","95928157-13XLCN","6901664662938","12764312658"
"287265","619124","A35929210-4120CN","6901664254201","591589167787"
"287266","619101","95928157-22XLCN","6901664663065","12764312658"
"287267","619156","A36928293-1165CN","6901664256847","590651396948"
"287269","619345","A36929208-1120CN","6901664258285","590298708785"
"287271","619518","95929143-6LCN","6901664665458","12779718440"
"287272","619376","95927308-7XLCN","6901664659037","12682023731"
"287273","619367","95927308-63XLCN","6901664658955","12682023731"
"287276","619141","95927308-52XLCN","6901664658832","12682023731"
"287277","619130","95929143-13XLCN","6901664665175","12779718440"
"287279","619301","95927308-43XLCN","6901664658771","12682023731"
"287280","619199","95929143-2LCN","6901664665267","12779718440"
"287281","620000","95927784-4XLCN","6901664660309","588520162882"
"287282","619583","A37929143-13130CN","6901664260455","587544574027"
"287284","619336","A35929781-4120CN","6901664254607","587196864779"
"287285","619990","A37929143-12130CN","6901664260417","587544574027"
"287286","619219","A35929202-1130CN","6901664253457","12884815928"
"287289","619190","95917503-12XLCN","6901664655336","591454931944"
"287291","619122","A35929202-4110CN","6901664253556","12884815928"
"287292","619428","A35929202-3120CN","6901664253525","12884815928"
"287293","619536","95927784-13XLCN","6901664660040","588520162882"
"287295","619529","95928149-10SCN","6901664661405","12682024765"
"287298","619170","A36928205-3150CN","6901664256779","589074636249"
"287301","619205","A36928205-1165CN","6901664256748","589074636249"
"287302","619107","A35929213-2130CN","6901664261797","590544567905"
"287303","619313","A35929213-3120CN","6901664261841","590544567905"
"287304","619339","A35929213-4130CN","6901664261865","590544567905"
"287305","619356","A37928141-13140CN","6901664259282","587394929410"
"287307","619154","A37928141-11150CN","6901664259176","587394929410"
"287308","619474","A35929213-1130CN","6901664261773","590544567905"
"287309","619386","A37928141-10160CN","6901664259121","587394929410"
"287311","619385","95928148-11LCN","6901664660880","586488196566"
"287316","619098","95929142-42XLCN","6901664665151","12779728021"
"287320","619181","95927308-2MCN","6901664658665","12682023731"
"287321","619159","95927308-1LCN","6901664658573","12682023731"
"287323","619278","A37929143-3130CN","6901664260530","587544574027"
"287324","619401","A37929143-4130CN","6901664260578","587544574027"
"287325","619574","A37929143-5120CN","6901664260608","587544574027"
"287326","619302","A37928141-4165CN","6901664259480","587394929410"
"287327","619459","95928159-5LCN","6901664663744","588482301998"
"287329","619200","95928113-6XLCN","6901664660569","587619017606"
"287330","619693","A37928141-2170CN","6901664259374","587394929410"
"287331","619464","A37928141-1130CN","6901664259039","588012920796"
"287332","619183","95928113-8MCN","6919370671076","587619017606"
"287333","619106","95928113-9LCN","6919370671137","587619017606"
"287334","619240","A37928141-7140CN","6901664259633","587394929410"
"287336","619901","A37928141-5165CN","6901664259541","587394929410"
"287337","619314","95928159-8XLCN","6901664663850","588482301998"
"287339","619959","A36928144-4165CN","6901664256144","12880713019"
"287342","619187","95928113-1SCN","6919370670963","587619017606"
"287343","619915","95928159-13XLCN","6901664663416","588482301998"
"287344","619334","95928303-3XLCN","6901664664031","589207143981"
"287345","619100","95928113-32XLCN","6919370670987","587619017606"
"287346","619271","95928113-42XLCN","6901664660491","587619017606"
"287347","619305","A36928295-1160CN","6901664256885","591453365023"
"287350","619184","A36928295-3165CN","6901664256991","591453365023"
"287352","619293","95928148-5XLCN","6901664661047","586488196566"
"287353","620038","95928148-43XLCN","6901664660996","586488196566"
"287354","619829","95928148-9LCN","6901664661269","586843278604"
"287355","619214","95928148-7MCN","6901664661139","590266770076"
"287356","619244","95928148-8LCN","6901664661184","586488196566"
"287360","619700","95928148-12XLCN","6901664660736","586488196566"
"287361","619652","95928159-11XLCN","6901664663546","588482301998"
"287362","620043","95928121-42XLCN","6901664678960","586494692069"
"287363","619466","95928148-23XLCN","6901664660965","586488196566"
"287364","619138","95928159-10SCN","6901664663515","588263592631"
"287365","619331","95927120-4LCN","6901664656494","587407769069"
"287366","619318","95927120-5MCN","6901664656562","587406737695"
"287367","619131","95927120-1MCN","6901664656289","587407769069"
"287368","619186","95927120-2LCN","6901664656364","587407769069"
"287369","619165","95927120-3MCN","6901664656432","587407769069"
"287370","619661","A37928141-9170CN","6901664259794","588012920796"
"287373","620127","31929945-229CN","6903711377253","12997885158"
"287375","620129","31929950-129CN","6903711371275","12912886643"
"287376","620262","31929950-328CN","6903711371381","12912886643"
"287377","620183","33929985-430CN","6903711355596","590581052770"
"287382","620124","33920002-127CN","6903711372463","590640168516"
"287383","620111","33920002-225CN","6903711372524","11017894791"
"287385","620101","91918003-49CN","6901664827542","588044656917"
"287386","620167","91918003-59CN","6901664827627","588260597077"
"287387","620175","91918003-28.5CN","6901664827375","588491456882"
"287388","620148","92918003-55.5CN","6901664829812","588492940758"
"287389","620098","91918003-39.5CN","6901664827474","588044656917"
"287390","620088","92918003-36CN","6901664829669","588492940758"
"287391","620114","92918003-47CN","6901664829768","588260597077"
"287392","620160","92918003-16.5CN","6901664829515","588492940758"
"287393","620125","32929945-229CN","6903711379363","12876551324"
"287394","620092","92918003-27.5CN","6901664829614","588044656917"
"287395","620203","33920085-622CN","6903711354919","591995764394"
"287396","620099","33920085-424CN","6903711354797","591995764394"
"287398","620128","33929946-629CN","6903711355169","590948862940"
"287399","620222","33929946-529CN","6903711355107","590948862940"
"287401","620156","31929971-129CN","6903711377376","589436294919"
"287403","620179","11921102-18.5CN","6919370150687","10930176549"
"287404","620299","14911603-212.5CN","6901664778837","11780808707"
"287408","620091","11921102-311CN","6919370150816","587744066076"
"287410","620285","14921102-112.5CN","6919370181582","588167747135"
"287411","620138","11921668-59.5CN","6919370151516","589287493601"
"287520","621107","35928532-1170CN","6901664223085","591086215427"
"287521","621098","35928532-2150CN","6901664223115","591086215427"
"287524","621133","35928148-2160CN","6901664221388","590488364413"
"287525","620985","35921203-4150CN","6901664212904","589711194"
"287526","621069","35928148-1160CN","6901664221326","590488364413"
"287533","620969","35922206-2170CN","6901664213833","590575320206"
"287534","621087","35928789-3170CN","6901664224280","591088411377"
"287535","621125","35929784-2110CN","6901664228189","591024795738"
"287543","621097","36927741-1140CN","6901664233459","590813093650"
"287544","621093","35929793-1101CN","6901664228332","590769910080"
"287545","621235","36927741-2140CN","6901664233503","590813093650"
"287550","621115","35929111-1120CN","6901664224914","590614025756"
"287551","621031","36929324-2130CN","6901664236030","590707257506"
"287552","621003","36929324-1110CN","6901664235972","590707257506"
"287555","620951","35929111-2120CN","6901664224952","590614025756"
"287557","620955","36927326-4140CN","6901664232100","591058863548"
"287558","620961","36927394-2160CN","6901664232629","591132051661"
"287559","620979","35928152-5150CN","6901664222033","587646047500"
"287560","620967","36927394-1165CN","6901664232582","591132051661"
"287574","621270","35929109-1110CN","6901664224747","588869017478"
"287576","620983","35929109-2101CN","6901664224778","588869017478"
"287583","620966","35925325-3165CN","6901664218753","590763445017"
"287587","620962","35928531-2150CN","6901664222934","590546356362"
"287588","621072","35928531-1130CN","6901664222859","590546356362"
"287591","621241","35922441-3160CN","6901664214779","590579008574"
"287592","620977","36929140-1120CN","6901664235064","590664376976"
"287593","621095","36929140-2120CN","6901664235101","590664376976"
"287595","621242","35929231-2110CN","6901664226666","590796377940"
"287597","621024","35929231-1130CN","6901664226642","590796377940"
"287601","621301","36929110-2110CN","6901664235019","588869017478"
"287602","620981","35928104-1140CN","6901664220640","591025047599"
"287605","620995","36929110-1130CN","6901664234999","588869017478"
"287606","620976","35922441-1150CN","6901664214649","590340113569"
"287621","621473","39928985-1160CN","6901664809807","588743340172"
"287639","621503","12928852R-27CN","6919370186907","596565233866"
"287641","621575","12926908-56CN","6919370173372","12922202322"
"287643","621642","12926908-39CN","6919370173303","12918698445"
"287644","621530","12926908-17CN","6919370173181","587493284681"
"287649","621586","12928852R-17.5CN","6919370186839","588320901604"
"287650","621522","11926912-18CN","6919370158768","587483032609"
"287655","621501","12927756-27CN","6919370175789","12770291706"
"287656","621517","91925512-57.5CN","6901664846451","587492300161"
"287658","621520","11921668-69CN","6919370151585","589287493601"
"287659","621666","95929107-5LCN","6901664686187","588128991387"
"287660","621684","95929107-12XLCN","6901664685999","588128991387"
"287661","621654","95929107-42XLCN","6901664686071","588128991387"
"287662","621653","95929102-2XLCN","6901664685173","587835833341"
"287663","621672","95929102-5XLCN","6901664685333","587835833341"
"287665","621681","95929102-13XLCN","6901664685043","587835833341"
"287672","621729","91918868-210.5CN","6901664834984","12738894008"
"287673","621737","91918868-18.5CN","6901664834922","12738894008"
"287674","621726","91918868-49.5CN","6901664835189","588307354360"
"287675","621725","91918868-36.5CN","6901664835097","12738894008"
"287685","621793","96918504-6XLCN","6901664653097","596331292903"
"287687","621799","96918504-12XLCN","6901664652878","592432917461"
"287688","621794","96918504-22XLCN","6901664652953","596331292903"
"287700","621854","12927756-36CN","6919370175840","12770291706"
"287701","621846","14921101-212CN","6919370181544","589174491248"
"287702","621836","11928809-59.5CN","6919370165582","588848382298"
"287703","621837","14921101-112CN","6919370181513","589174491248"
"287704","621843","12928809-45.5CN","6919370179596","588855930068"
"287705","621859","11921101-49CN","6919370150540","588865829413"
"287706","621838","11921668-88.5CN","6919370151653","589287493601"
"287708","621872","12928809-25.5CN","6919370179510","588855930068"
"287709","621848","11928808-26.5CN","6919370165209","12780348749"
"287710","621845","11928809-17.5CN","6919370165384","588848382298"
"287711","621916","15921164-1XLCN","6919370104031","588812128849"
"287712","621933","16927151-5SCN","6919370146772","587415618624"
"287714","621957","16927151-1XSCN","6919370146482","588069703455"
"287719","621914","16928156-2XLCN","6919370659739","590910376819"
"287723","621985","19928371-1000CN","6913794393019","593909611498"
"287742","622036","15921192R-1LCN","6919370665419","589173326523"
"287745","622061","15921193R-1MCN","6919370665686","592214421284"
"287746","622068","15921193R-2SCN","6919370665761","592214421284"
"287747","622076","15921193R-3SCN","6919370665846","592214421284"
"287748","622085","15921193R-4MCN","6919370665914","592214421284"
"287749","622093","15921194R-1MCN","6919370665990","12822822578"
"287750","622102","15921194R-4LCN","6919370666225","589388318400"
"287782","622143","91838050-46.5CN","6913794743296","13089249022"
"287783","622154","91918802-98CN","6901664849261","593712780112"
"287784","622160","95925202-1SCN","6901664692768","591297700663"
"287785","622167","91928803-47CN","6901664849964","589605674273"
"287786","622175","91928803-57CN","6901664850045","589605674273"
"287787","622185","92918802-96CN","6901664850441","593937549742"
"287788","622191","95925202-2XSCN","6901664695004","591297700663"
"287789","622202","95925202-3MCN","6901664692904","591297700663"
"287790","622210","95925202-5MCN","6901664693048","591840383844"
"287791","622217","95925202-6SCN","6901664693123","591297700663"
"287795","622246","95927351-2SCN","6901664693482","590007324577"
"287796","622253","95927351-1SCN","6901664693413","590007324577"
"287797","622261","95927351-3SCN","6901664693567","590007324577"
"287798","622269","95927351-4SCN","6901664693642","590007324577"
"287799","622277","95927351-5SCN","6901664693727","590007324577"
"287801","622297","95929114-22XLCN","6901664686996","589326159660"
"287802","622305","95929114-32XLCN","6901664687078","589326159660"
"287803","622311","95929122-1XLCN","6901664687566","589609958296"
"287804","622316","95929122-3MCN","6901664687610","589609958296"
"287805","622322","95929124-1SCN","6901664687696","589325307766"
"287806","622333","95929124-22XLCN","6901664687719","589325307766"
"287807","622337","95929132-1MCN","6901664688594","588808300653"
"287808","622343","95929132-7SCN","6901664688815","588808300653"
"287835","622501","15921191R-3SCN","6919370665273","12825865041"
"287838","622493","15921191R-4XLCN","6919370665365","12825865041"
"287839","622529","15921194R-2MCN","6919370666072","589937549028"
"287840","622531","15921192R-2XLCN","6919370665525","591282948282"
"287854","622615","95925202-4SCN","6901664692980","7474523789"
"287859","622651","A35928787-1130CN","6901664293347","589653699168"
"287860","622659","A35928787-4150CN","6901664293545","589653699168"
"287861","622663","A35928787-5130CN","6901664293583","589653699168"
"287864","622679","A35929739-4120CN","6901664293781","589879290035"
"287869","622705","A35929739-2130CN","6901664293712","589879290035"
"287870","622706","A37928765-1130CN","6901664264804","589513430074"
"287871","622714","A37928765-2150CN","6901664264880","589513430074"
"287872","622718","A37928765-3130CN","6901664264927","589513430074"
"287873","622724","A37928765-5130CN","6901664264989","589513430074"
"287882","622779","35929778-2101CN","6901664227977","593003445502"
"287883","622783","36929740-1101CN","6901664236443","589374289207"
"287894","622819","11911101R-17CN","6919370182213","592878611376"
"287899","622864","11921101-310.5CN","6919370150403","588682457203"
"287902","622888","11925542-910.5CN","6919370213405","596928279370"
"287906","622913","11926908-16CN","6919370158447","590057913876"
"287907","622918","11925588-37CN","6919370156856","588125160383"
"287909","622936","11927788-108CN","6919370161638","590827778108"
"287910","622944","11928088-28CN","6919370164196","586635677599"
"287911","622950","11928088-47CN","6919370164325","591644440886"
"287912","622961","11928088-68.5CN","6919370164448","1368390736"
"287926","623060","12925501-36CN","6919370167708","1416112236"
"287927","623067","12925501-45.5CN","6919370167777","592279959735"
"287928","623073","12925541-148.5CN","6919370168156","592759708669"
"287929","623080","12925542-98CN","6919370213528","596928279370"
"287937","623146","12928809-15.5CN","6919370179435","1416114436"
"287952","623250","15920141-1LCN","6919370742752","598607009199"
"287953","623256","15920141-2SCN","6919370742868","598607009199"
"287954","623265","15920141-3SCN","6919370742950","598607009199"
"287955","623276","15920144-1MCN","6919370743032","13026894371"
"287956","623285","15920144-2MCN","6919370743124","13026894371"
"287957","623295","15920146-1LCN","6919370743209","598798802759"
"287958","623303","15920146-3MCN","6919370743308","598798802759"
"287959","623310","15920147-1SCN","6919370743407","598607009199"
"287960","623321","15920147-2MCN","6919370743483","13035856610"
"287961","623328","15920147-3MCN","6919370743568","13035856610"
"287962","623335","15920147-5SCN","6919370743650","13035856610"
"287963","623344","15920147-6MCN","6919370743728","13035856610"
"287964","623352","15920310-1MCN","6919370743797","598799138344"
"287965","623359","15920310-2SCN","6919370743896","598799138344"
"287967","623377","15920740-1SCN","6919370744077","13035859238"
"287970","623404","15921155-4SCN","6919370103324","588796933018"
"287971","623415","15921157-3MCN","6919370103935","593482081219"
"287973","623430","15921191-3SCN","6919370107094","590048405118"
"287974","623443","15921194R-32XLCN","6919370666126","590468131489"
