tradeNo,subTradeNo,shopCode
1115360000005850768,1115360000005850768,AntaTBOB
1106761154313891017,1106761154314891017,AntaTBOB
1106761154313891017,1106761154316891017,AntaTBOB
1105852352074669655,1105852352074669655,AntaTBOB
1110852545375119819,1110852545376119819,AntaTBOB
1110852545375119819,1110852545377119819,AntaTBOB
1110852545375119819,1110852545378119819,AntaTBOB
1110852545375119819,1110852545379119819,AntaTBOB
599642119040498899,599642119040498899,AntaTBOB
1118266755630366585,1118266755630366585,AntaTBOB
1107203299527628211,1107203299527628211,AntaTBOB
1106335521310674542,1106335521310674542,AntaTBOB
1104901088730767685,1104901088730767685,AntaTBOB
1111006242138916454,1111006242138916454,AntaTBOB
1106098945198218166,1106098945198218166,AntaTBOB
608578893654386603,608578893654386603,AntaTBOB
1129253218412797156,1129253218412797156,AntaTBOB
1102267713489717350,1102267713489717350,AntaTBOB
1118683584353273220,1118683584353273220,AntaTBOB
1064680470640522092,1064680470640522092,AntaTBOB
1110820960833388864,1110820960834388864,AntaTBOB
1110820960833388864,1110820960835388864,AntaTBOB
1118877760545208288,1118877760545208288,AntaTBOB
1136746721156513889,1136746721156513889,AntaTBOB
1101659362559666759,1101659362559666759,AntaTBOB
608943630904340202,608943630904340202,AntaTBOB
1089818018301835666,1089818018302835666,AntaTBOB
1089818018301835666,1089818018303835666,AntaTBOB
1089818018301835666,1089818018304835666,AntaTBOB
1089818018301835666,1089818018305835666,AntaTBOB
595926821773225197,595926821773225197,AntaTBOB
1103202594296832271,1103202594296832271,AntaTBOB
1122089474249036333,1122089474249036333,AntaTBOB
599668037227617897,599668037227617897,AntaTBOB
1117906368775982657,1117906368775982657,AntaTBOB
1112572514470936989,1112572514473936989,AntaTBOB
1112229155757816480,1112229155757816480,AntaTBOB
1118505410150970212,1118505410151970212,AntaTBOB
1118505410150970212,1118505410152970212,AntaTBOB
1102836576211058144,1102836576211058144,AntaTBOB
599439653845085399,599439653845085399,AntaTBOB
1113658562530510225,1113658562530510225,AntaTBOB
1102999617350729937,1102999617350729937,AntaTBOB
607859470944091700,607859470944091700,AntaTBOB
1116116739832936249,1116116739832936249,AntaTBOB
1105565920734355776,1105565920735355776,AntaTBOB
1105565920734355776,1105565920736355776,AntaTBOB
1105565920734355776,1105565920737355776,AntaTBOB
599458566201140799,599458566201140799,AntaTBOB
1105518529981721619,1105518529981721619,AntaTBOB
1104701313816964070,1104701313816964070,AntaTBOB
600739911157868498,600739911157868498,AntaTBOB
1112581184889194789,1112581184889194789,AntaTBOB
1126679968019757560,1126679968019757560,AntaTBOB
1105447041211049377,1105447041211049377,AntaTBOB
1106261635350264735,1106261635350264735,AntaTBOB
1101523936395242686,1101523936395242686,AntaTBOB
1112920739813903052,1112920739814903052,AntaTBOB
1112920739813903052,1112920739815903052,AntaTBOB
1107136257972729452,1107136257973729452,AntaTBOB
1107136257972729452,1107136257974729452,AntaTBOB
607424301128953204,607424301129953204,AntaTBOB
607424301128953204,607424301130953204,AntaTBOB
1119592832638445538,1119592832638445538,AntaTBOB
1110959010012638470,1110959010012638470,AntaTBOB
1106435937506825433,1106435937506825433,AntaTBOB
1091249697658784706,1091249697658784706,AntaTBOB
1114414368225137157,1114414368226137157,AntaTBOB
1114414368225137157,1114414368227137157,AntaTBOB
1129255842503165021,1129255842503165021,AntaTBOB
1105457922045600286,1105457922045600286,AntaTBOB
1103977666734250642,1103977666734250642,AntaTBOB
1104934944857242547,1104934944857242547,AntaTBOB
1114202755209316816,1114202755209316816,AntaTBOB
1127181474361365040,1127181474361365040,AntaTBOB
1112455906842296361,1112455906843296361,AntaTBOB
1112455906842296361,1112455906844296361,AntaTBOB
1112737824534742865,1112737824534742865,AntaTBOB
1101954146558665483,1101954146558665483,AntaTBOB
1110367872867775433,1110367872867775433,AntaTBOB
1111950465423067238,1111950465423067238,AntaTBOB
1111084995592897523,1111084995592897523,AntaTBOB
1121090400563121777,1121090400563121777,AntaTBOB
1115545442056135081,1115545442056135081,AntaTBOB
1126472032267724819,1126472032267724819,AntaTBOB
1121340898174754748,1121340898174754748,AntaTBOB
1114788225064834648,1114788225064834648,AntaTBOB
1110861218483310943,1110861218485310943,AntaTBOB
1110861218483310943,1110861218487310943,AntaTBOB
1116786977711004515,1116786977711004515,AntaTBOB
607405229914063501,607405229916063501,AntaTBOB
607405229914063501,607405229917063501,AntaTBOB
1117332995836383313,1117332995836383313,AntaTBOB
1094628547007006642,1094628547007006642,AntaTBOB
1107538083617553038,1107538083617553038,AntaTBOB
1115603970111516455,1115603970111516455,AntaTBOB
1127118753969910414,1127118753969910414,AntaTBOB
1114699715485001470,1114699715485001470,AntaTBOB
1115674595181423564,1115674595181423564,AntaTBOB
1114410752493548987,1114410752494548987,AntaTBOB
1114410752493548987,1114410752495548987,AntaTBOB
1120128035969295293,1120128035969295293,AntaTBOB
1135923617176794909,1135923617176794909,AntaTBOB
1105939170669217253,1105939170669217253,AntaTBOB
1124515456850229821,1124515456850229821,AntaTBOB
1094861826115700018,1094861826115700018,AntaTBOB
1122132097778749406,1122132097778749406,AntaTBOB
608193261741326901,608193261741326901,AntaTBOB
1122478305911903059,1122478305911903059,AntaTBOB
1122606944123434020,1122606944123434020,AntaTBOB
1119449219140471958,1119449219141471958,AntaTBOB
1119449219140471958,1119449219142471958,AntaTBOB
1110953697034811110,1110953697034811110,AntaTBOB
1114265090802142740,1114265090803142740,AntaTBOB
1114265090802142740,1114265090804142740,AntaTBOB
607991663043414201,607991663043414201,AntaTBOB
1110933089138497262,1110933089138497262,AntaTBOB
1104705409968218822,1104705409968218822,AntaTBOB
1112570882504665679,1112570882504665679,AntaTBOB
1112992867986240344,1112992867987240344,AntaTBOB
1112992867986240344,1112992867988240344,AntaTBOB
1112992867986240344,1112992867989240344,AntaTBOB
1121374755269363740,1121374755269363740,AntaTBOB
1117290880756687383,1117290880756687383,AntaTBOB
1111777378446265272,1111777378447265272,AntaTBOB
1111777378446265272,1111777378448265272,AntaTBOB
1106166755102659937,1106166755102659937,AntaTBOB
1104099041171174709,1104099041171174709,AntaTBOB
1101215681264228523,1101215681264228523,AntaTBOB
1110325536408486321,1110325536408486321,AntaTBOB
244486689928708553,244486689928708553,AntaTBOB
1136430752016827872,1136430752016827872,AntaTBOB
1106220770257344012,1106220770257344012,AntaTBOB
1126469728011228683,1126469728011228683,AntaTBOB
1137751682427914323,1137751682427914323,AntaTBOB
1115102368481445212,1115102368481445212,AntaTBOB
1120357891442334470,1120357891442334470,AntaTBOB
1102478945935662145,1102478945935662145,AntaTBOB
1119922498105996132,1119922498105996132,AntaTBOB
1116360643364914956,1116360643364914956,AntaTBOB
1106378240598364859,1106378240599364859,AntaTBOB
1106378240598364859,1106378240600364859,AntaTBOB
1106378240598364859,1106378240601364859,AntaTBOB
1135662720322321518,1135662720322321518,AntaTBOB
1131847841135096430,1131847841135096430,AntaTBOB
1120243585041770532,1120243585041770532,AntaTBOB
1131919778353381737,1131919778353381737,AntaTBOB
1117281824474556553,1117281824474556553,AntaTBOB
1103884002007566618,1103884002007566618,AntaTBOB
1103344163039534687,1103344163039534687,AntaTBOB
1106484323195287987,1106484323195287987,AntaTBOB
1125935137898085771,1125935137898085771,AntaTBOB
1110860865043826048,1110860865044826048,AntaTBOB
1110860865043826048,1110860865045826048,AntaTBOB
1135269792977659733,1135269792977659733,AntaTBOB
1070188099440434450,1070188099440434450,AntaTBOB
1120163043896288314,1120163043896288314,AntaTBOB
599772324146734494,599772324146734494,AntaTBOB
1126668033152793855,1126668033152793855,AntaTBOB
1115835074811945950,1115835074811945950,AntaTBOB
1111101155878527487,1111101155878527487,AntaTBOB
1107511075760680852,1107511075761680852,AntaTBOB
1107511075760680852,1107511075762680852,AntaTBOB
1105735808469662147,1105735808470662147,AntaTBOB
1105735808469662147,1105735808471662147,AntaTBOB
1105735808469662147,1105735808472662147,AntaTBOB
1071511938485548146,1071511938485548146,AntaTBOB
977124835227376462,977124835227376462,AntaTBOB
1118609315259029777,1118609315259029777,AntaTBOB
1110939778469659456,1110939778469659456,AntaTBOB
1136865699460267712,1136865699460267712,AntaTBOB
1129920130779284410,1129920130780284410,AntaTBOB
1129920130779284410,1129920130781284410,AntaTBOB
1129920130779284410,1129920130782284410,AntaTBOB
1129920130779284410,1129920130783284410,AntaTBOB
1102426944235917768,1102426944235917768,AntaTBOB
1117314882362979810,1117314882362979810,AntaTBOB
1103634848224566788,1103634848224566788,AntaTBOB
599726823657119295,599726823657119295,AntaTBOB
1100405442245655734,1100405442245655734,AntaTBOB
1106131328259169521,1106131328259169521,AntaTBOB
1108787040324074724,1108787040324074724,AntaTBOB
1102156226682352250,1102156226683352250,AntaTBOB
1102156226682352250,1102156226684352250,AntaTBOB
1127179586799214708,1127179586799214708,AntaTBOB
1106977696172648358,1106977696173648358,AntaTBOB
1106977696172648358,1106977696174648358,AntaTBOB
1106977696172648358,1106977696175648358,AntaTBOB
1087798627270777970,1087798627270777970,AntaTBOB
598484644892427696,598484644892427696,AntaTBOB
1117887618370107771,1117887618370107771,AntaTBOB
1113120736931181277,1113120736931181277,AntaTBOB
1113888160842209083,1113888160842209083,AntaTBOB
1095760033405284893,1095760033409284893,AntaTBOB
1101560163122648285,1101560163122648285,AntaTBOB
599186534494728398,599186534494728398,AntaTBOB
1119582081455207712,1119582081455207712,AntaTBOB
1088131203840056717,1088131203841056717,AntaTBOB
1088131203840056717,1088131203842056717,AntaTBOB
1088131203840056717,1088131203843056717,AntaTBOB
1107329474316043224,1107329474317043224,AntaTBOB
1107329474316043224,1107329474318043224,AntaTBOB
1065479619943370367,1065479619945370367,AntaTBOB
1065479619943370367,1065479619946370367,AntaTBOB
608643887999782106,608643887999782106,AntaTBOB
1110949058840855533,1110949058840855533,AntaTBOB
1069384994584936893,1069384994585936893,AntaTBOB
1069384994584936893,1069384994586936893,AntaTBOB
1124813922917020137,1124813922917020137,AntaTBOB
1117565536534712909,1117565536534712909,AntaTBOB
599467012377782195,599467012377782195,AntaTBOB
1129095235044652772,1129095235044652772,AntaTBOB
1111198946002936845,1111198946003936845,AntaTBOB
1111198946002936845,1111198946004936845,AntaTBOB
1111198946002936845,1111198946005936845,AntaTBOB
1111198946002936845,1111198946006936845,AntaTBOB
1111724609425647648,1111724609426647648,AntaTBOB
1111724609425647648,1111724609427647648,AntaTBOB
1111724609425647648,1111724609428647648,AntaTBOB
966623489958226314,966623489958226314,AntaTBOB
1114899297404294286,1114899297404294286,AntaTBOB
1104471233365597242,1104471233366597242,AntaTBOB
1104471233365597242,1104471233367597242,AntaTBOB
1110859906096363134,1110859906096363134,AntaTBOB
1114805249097181020,1114805249097181020,AntaTBOB
599719142521200497,599719142521200497,AntaTBOB
1102025056251828931,1102025056251828931,AntaTBOB
1101962945086053242,1101962945086053242,AntaTBOB
1106689601916254271,1106689601916254271,AntaTBOB
1105486369454885055,1105486369454885055,AntaTBOB
1118277376367205019,1118277376367205019,AntaTBOB
1119143393977153283,1119143393977153283,AntaTBOB
1136855075608990064,1136855075608990064,AntaTBOB
1106663651934333124,1106663651934333124,AntaTBOB
1103792994927757385,1103792994927757385,AntaTBOB
1102425088950890480,1102425088950890480,AntaTBOB
1111609058382435937,1111609058383435937,AntaTBOB
1111609058382435937,1111609058384435937,AntaTBOB
1094851043669679886,1094851043670679886,AntaTBOB
1094851043669679886,1094851043671679886,AntaTBOB
1099656000905027642,1099656000907027642,AntaTBOB
1099656000905027642,1099656000908027642,AntaTBOB
1099656000905027642,1099656000909027642,AntaTBOB
1113851968057608288,1113851968057608288,AntaTBOB
1117750784586151854,1117750784588151854,AntaTBOB
1118233856135612686,1118233856135612686,AntaTBOB
1116435714004088529,1116435714004088529,AntaTBOB
1115660642859192023,1115660642860192023,AntaTBOB
1115660642859192023,1115660642861192023,AntaTBOB
1115660642859192023,1115660642862192023,AntaTBOB
1115660642859192023,1115660642863192023,AntaTBOB
1112368416580065159,1112368416580065159,AntaTBOB
818208546416814859,818208546417814859,AntaTBOB
818208546416814859,818208546418814859,AntaTBOB
1124396451780951313,1124396451780951313,AntaTBOB
1117609282265228659,1117609282265228659,AntaTBOB
1135290752118266924,1135290752118266924,AntaTBOB
1100108131113048543,1100108131113048543,AntaTBOB
608530541706404204,608530541706404204,AntaTBOB
599499718411315898,599499718411315898,AntaTBOB
1114239328929581281,1114239328929581281,AntaTBOB
1105210337189222330,1105210337190222330,AntaTBOB
1105210337189222330,1105210337191222330,AntaTBOB
1119528355566238729,1119528355566238729,AntaTBOB
1116081857505700718,1116081857505700718,AntaTBOB
1106267107258152051,1106267107258152051,AntaTBOB
1111075587574871291,1111075587575871291,AntaTBOB
1111075587574871291,1111075587576871291,AntaTBOB
600702213269938798,600702213269938798,AntaTBOB
1114405985000706625,1114405985000706625,AntaTBOB
1103996769864398439,1103996769864398439,AntaTBOB
1122599264131285686,1122599264131285686,AntaTBOB
1115685378968111265,1115685378968111265,AntaTBOB
1117107906944758106,1117107906945758106,AntaTBOB
1117107906944758106,1117107906946758106,AntaTBOB
1118310050612788128,1118310050613788128,AntaTBOB
1118310050612788128,1118310050614788128,AntaTBOB
1104570976961721640,1104570976961721640,AntaTBOB
1107193920983135741,1107193920983135741,AntaTBOB
1115641667910115528,1115641667910115528,AntaTBOB
1110890497291094117,1110890497292094117,AntaTBOB
1110890497291094117,1110890497293094117,AntaTBOB
1115570275123479629,1115570275123479629,AntaTBOB
1106738112430117783,1106738112430117783,AntaTBOB
599371525956031499,599371525956031499,AntaTBOB
1116032705331921632,1116032705331921632,AntaTBOB
1118071904917921658,1118071904917921658,AntaTBOB
1097592352832139448,1097592352833139448,AntaTBOB
598783460493036299,598783460493036299,AntaTBOB
599143941405562997,599143941408562997,AntaTBOB
1107416033610095278,1107416033610095278,AntaTBOB
1114287746986532447,1114287746986532447,AntaTBOB
1118488609315664648,1118488609315664648,AntaTBOB
1110905889441562590,1110905889441562590,AntaTBOB
1122247715698389773,1122247715698389773,AntaTBOB
599546340611241996,599546340611241996,AntaTBOB
1102333282473571777,1102333282473571777,AntaTBOB
1102901793292066070,1102901793292066070,AntaTBOB
1111160035437578915,1111160035437578915,AntaTBOB
1111784355632859562,1111784355632859562,AntaTBOB
1136291138958354439,1136291138958354439,AntaTBOB
1103982339305400029,1103982339308400029,AntaTBOB
1105674018702903923,1105674018702903923,AntaTBOB
608829519378571602,608829519378571602,AntaTBOB
1104973473704244535,1104973473704244535,AntaTBOB
1105323746433332208,1105323746433332208,AntaTBOB
1118379394002723564,1118379394002723564,AntaTBOB
608272687136704005,608272687137704005,AntaTBOB
608272687136704005,608272687138704005,AntaTBOB
1095894435591751473,1095894435591751473,AntaTBOB
1113947681321461182,1113947681321461182,AntaTBOB
1113726210332791757,1113726210332791757,AntaTBOB
1122014754835497606,1122014754835497606,AntaTBOB
607894798476492900,607894798476492900,AntaTBOB
1128962689706634057,1128962689706634057,AntaTBOB
1116593443281922669,1116593443281922669,AntaTBOB
1119031296938756641,1119031296938756641,AntaTBOB
1032589012956648257,1032589012956648257,AntaTBOB
1115690304172934324,1115690304173934324,AntaTBOB
1115690304172934324,1115690304174934324,AntaTBOB
1076719776254097559,1076719776254097559,AntaTBOB
608844046149734903,608844046149734903,AntaTBOB
608960751565222006,608960751565222006,AntaTBOB
1123316002764748861,1123316002764748861,AntaTBOB
1119567778990914823,1119567778990914823,AntaTBOB
1129479904921267578,1129479904921267578,AntaTBOB
1123486689943183082,1123486689943183082,AntaTBOB
1116880995587335608,1116880995587335608,AntaTBOB
1115747938610664039,1115747938611664039,AntaTBOB
1115747938610664039,1115747938612664039,AntaTBOB
1115747938610664039,1115747938613664039,AntaTBOB
608910318869637005,608910318869637005,AntaTBOB
1101253600330007813,1101253600330007813,AntaTBOB
1122092867554722677,1122092867554722677,AntaTBOB
1103294082464300930,1103294082464300930,AntaTBOB
1101744705821089263,1101744705821089263,AntaTBOB
1124451169295809130,1124451169295809130,AntaTBOB
1114645699617545944,1114645699617545944,AntaTBOB
599602308716228496,599602308716228496,AntaTBOB
1102901506182924540,1102901506183924540,AntaTBOB
1102901506182924540,1102901506184924540,AntaTBOB
1102901506182924540,1102901506185924540,AntaTBOB
1102901506182924540,1102901506186924540,AntaTBOB
1102568032321942957,1102568032322942957,AntaTBOB
1102568032321942957,1102568032323942957,AntaTBOB
1115296672502566377,1115296672502566377,AntaTBOB
1114080448687714462,1114080448687714462,AntaTBOB
1121714369136036114,1121714369136036114,AntaTBOB
705462817285234779,705462817286234779,AntaTBOB
705462817285234779,705462817287234779,AntaTBOB
1136042368222884223,1136042368222884223,AntaTBOB
1118279459827929075,1118279459827929075,AntaTBOB
1105660098902137246,1105660098902137246,AntaTBOB
1123224737338636122,1123224737338636122,AntaTBOB
598502277809142699,598502277809142699,AntaTBOB
1079221089099187365,1079221089099187365,AntaTBOB
1128513442475429452,1128513442475429452,AntaTBOB
1110905602898115940,1110905602898115940,AntaTBOB
1114798016682203575,1114798016682203575,AntaTBOB
599349988684886799,599349988684886799,AntaTBOB
1110797281200584836,1110797281200584836,AntaTBOB
1104268896114243215,1104268896114243215,AntaTBOB
1118282977867081434,1118282977867081434,AntaTBOB
1105698656016913514,1105698656016913514,AntaTBOB
607766991029740104,607766991029740104,AntaTBOB
1107241763295736275,1107241763296736275,AntaTBOB
608446671738527502,608446671738527502,AntaTBOB
1110948034573390730,1110948034573390730,AntaTBOB
1122246082679064643,1122246082679064643,AntaTBOB
1137817217626819711,1137817217626819711,AntaTBOB
1112897667597558851,1112897667597558851,AntaTBOB
1103985795920686167,1103985795920686167,AntaTBOB
1115817091662073263,1115817091662073263,AntaTBOB
1101106752336990958,1101106752336990958,AntaTBOB
1135301760312497963,1135301760312497963,AntaTBOB
1109737955380909740,1109737955380909740,AntaTBOB
1118142240874019734,1118142240874019734,AntaTBOB
1122554561242935571,1122554561242935571,AntaTBOB
1121200866168201136,1121200866168201136,AntaTBOB
1137408833738403445,1137408833738403445,AntaTBOB
1120747745006115131,1120747745008115131,AntaTBOB
1122380259309876554,1122380259309876554,AntaTBOB
1061246499851699149,1061246499851699149,AntaTBOB
1115469314910705706,1115469314911705706,AntaTBOB
1115469314910705706,1115469314912705706,AntaTBOB
1115308611924036133,1115308611924036133,AntaTBOB
1103085312970246646,1103085312970246646,AntaTBOB
1114957411856636839,1114957411856636839,AntaTBOB
1106509088807851521,1106509088807851521,AntaTBOB
599188230052728398,599188230052728398,AntaTBOB
1114368579125069819,1114368579125069819,AntaTBOB
1100261986196569266,1100261986196569266,AntaTBOB
1105355234265467836,1105355234265467836,AntaTBOB
1118214817664921127,1118214817665921127,AntaTBOB
1118214817664921127,1118214817666921127,AntaTBOB
1118214817664921127,1118214817667921127,AntaTBOB
1113416387813630460,1113416387813630460,AntaTBOB
1116642851656825808,1116642851656825808,AntaTBOB
1116962529225179785,1116962529225179785,AntaTBOB
1113938402461618026,1113938402462618026,AntaTBOB
1113938402461618026,1113938402463618026,AntaTBOB
1111457411622776932,1111457411622776932,AntaTBOB
1018810304001664227,1018810304001664227,AntaTBOB
1107269857065081114,1107269857065081114,AntaTBOB
1128469409762665733,1128469409762665733,AntaTBOB
1113808865867016754,1113808865867016754,AntaTBOB
1136797920130324706,1136797920130324706,AntaTBOB
598745668887199097,598745668887199097,AntaTBOB
1111079427064968366,1111079427064968366,AntaTBOB
1102001219881196634,1102001219881196634,AntaTBOB
1121923074374853949,1121923074374853949,AntaTBOB
1112074403080946969,1112074403080946969,AntaTBOB
608680366706135100,608680366706135100,AntaTBOB
1110112736284405065,1110112736284405065,AntaTBOB
608491823025774101,608491823025774101,AntaTBOB
598746407332525899,598746407333525899,AntaTBOB
598746407332525899,598746407334525899,AntaTBOB
1100650083433220908,1100650083433220908,AntaTBOB
1109343011432256218,1109343011432256218,AntaTBOB
1104848194896361561,1104848194896361561,AntaTBOB
608437741177169500,608437741177169500,AntaTBOB
599644039228708694,599644039228708694,AntaTBOB
1128406435384832363,1128406435384832363,AntaTBOB
1106493474085980639,1106493474085980639,AntaTBOB
1118137729433132132,1118137729433132132,AntaTBOB
1093214305987784968,1093214305988784968,AntaTBOB
1093214305987784968,1093214305989784968,AntaTBOB
1093214305987784968,1093214305990784968,AntaTBOB
1111265027661962877,1111265027661962877,AntaTBOB
608978479386935702,608978479386935702,AntaTBOB
1111718466392878114,1111718466392878114,AntaTBOB
1101208992416318117,1101208992416318117,AntaTBOB
1101522177844094450,1101522177844094450,AntaTBOB
1101908866025472655,1101908866025472655,AntaTBOB
1111018593148785915,1111018593149785915,AntaTBOB
1111018593148785915,1111018593150785915,AntaTBOB
1111018593148785915,1111018593151785915,AntaTBOB
1138531777528739486,1138531777528739486,AntaTBOB
607870988150449405,607870988150449405,AntaTBOB
1106698691129275708,1106698691129275708,AntaTBOB
1104614624947892376,1104614624947892376,AntaTBOB
1099479776558349217,1099479776558349217,AntaTBOB
597687781715779795,597687781715779795,AntaTBOB
1100099649134312567,1100099649134312567,AntaTBOB
1119175843985251472,1119175843986251472,AntaTBOB
1119175843985251472,1119175843987251472,AntaTBOB
1103684512702920832,1103684512702920832,AntaTBOB
599007812098930798,599007812098930798,AntaTBOB
1123481282477230432,1123481282477230432,AntaTBOB
1129474019236018651,1129474019236018651,AntaTBOB
1091615137841865769,1091615137842865769,AntaTBOB
1091615137841865769,1091615137843865769,AntaTBOB
608240237276942605,608240237276942605,AntaTBOB
599900677746617993,599900677746617993,AntaTBOB
1136128032324263048,1136128032324263048,AntaTBOB
1116777891151822864,1116777891151822864,AntaTBOB
1097504032481218721,1097504032482218721,AntaTBOB
1097504032481218721,1097504032484218721,AntaTBOB
1077928449084024236,1077928449084024236,AntaTBOB
1125729730567880792,1125729730567880792,AntaTBOB
1126956738918047787,1126956738919047787,AntaTBOB
1126956738918047787,1126956738920047787,AntaTBOB
1119177536585050241,1119177536586050241,AntaTBOB
1119177536585050241,1119177536587050241,AntaTBOB
1119177536585050241,1119177536588050241,AntaTBOB
1110794752563439708,1110794752563439708,AntaTBOB
1128143842648114522,1128143842648114522,AntaTBOB
1122724419031719572,1122724419031719572,AntaTBOB
1100223650109244484,1100223650109244484,AntaTBOB
1119515329478688136,1119515329479688136,AntaTBOB
1119515329478688136,1119515329480688136,AntaTBOB
1119515329478688136,1119515329481688136,AntaTBOB
1119515329478688136,1119515329482688136,AntaTBOB
1103934786282542023,1103934786283542023,AntaTBOB
1103934786282542023,1103934786284542023,AntaTBOB
1103934786282542023,1103934786285542023,AntaTBOB
607960270562724505,607960270562724505,AntaTBOB
1115674083727231882,1115674083728231882,AntaTBOB
1115674083727231882,1115674083729231882,AntaTBOB
1115674083727231882,1115674083730231882,AntaTBOB
1088916451186497842,1088916451187497842,AntaTBOB
1088916451186497842,1088916451188497842,AntaTBOB
1088916451186497842,1088916451189497842,AntaTBOB
1114145763120205573,1114145763120205573,AntaTBOB
1104853984577625171,1104853984577625171,AntaTBOB
1110797569247659460,1110797569247659460,AntaTBOB
1128848771558662309,1128848771558662309,AntaTBOB
1114544643491180118,1114544643491180118,AntaTBOB
1123627457211677543,1123627457211677543,AntaTBOB
607532492802373202,607532492802373202,AntaTBOB
1101916512617061839,1101916512617061839,AntaTBOB
1101124706527120440,1101124706528120440,AntaTBOB
1101124706527120440,1101124706529120440,AntaTBOB
1136292258991879522,1136292258991879522,AntaTBOB
598663717289163996,598663717289163996,AntaTBOB
1110881826729188353,1110881826730188353,AntaTBOB
1110881826729188353,1110881826731188353,AntaTBOB
608554031541757503,608554031542757503,AntaTBOB
608554031541757503,608554031543757503,AntaTBOB
608554031541757503,608554031544757503,AntaTBOB
608554031541757503,608554031545757503,AntaTBOB
608554031541757503,608554031546757503,AntaTBOB
1111745056045016963,1111745056045016963,AntaTBOB
1122823040904492467,1122823040904492467,AntaTBOB
1120301600874297052,1120301600874297052,AntaTBOB
1114679074948459583,1114679074948459583,AntaTBOB
1102005667892344574,1102005667892344574,AntaTBOB
1106433952784184276,1106433952785184276,AntaTBOB
1106433952784184276,1106433952786184276,AntaTBOB
1106433952784184276,1106433952787184276,AntaTBOB
1106433952784184276,1106433952788184276,AntaTBOB
1106433952784184276,1106433952789184276,AntaTBOB
1104151490094572849,1104151490094572849,AntaTBOB
949533921639882178,949533921640882178,AntaTBOB
949533921639882178,949533921641882178,AntaTBOB
1113410051247429947,1113410051247429947,AntaTBOB
1116139522380443683,1116139522380443683,AntaTBOB
1110920866052524306,1110920866052524306,AntaTBOB
1115270243057994909,1115270243057994909,AntaTBOB
1111117187771706580,1111117187771706580,AntaTBOB
1114975203876562759,1114975203876562759,AntaTBOB
1104064450378507164,1104064450378507164,AntaTBOB
1127496802389748578,1127496802389748578,AntaTBOB
1116104641047843466,1116104641047843466,AntaTBOB
1122524483197862090,1122524483197862090,AntaTBOB
1116398658140084822,1116398658140084822,AntaTBOB
1105602338408438923,1105602338409438923,AntaTBOB
1105602338408438923,1105602338411438923,AntaTBOB
1105602338408438923,1105602338412438923,AntaTBOB
1120447745409905844,1120447745409905844,AntaTBOB
1123532161089755150,1123532161089755150,AntaTBOB
609189583349115200,609189583349115200,AntaTBOB
1095753344357301911,1095753344358301911,AntaTBOB
1095753344357301911,1095753344360301911,AntaTBOB
1103307106870215370,1103307106870215370,AntaTBOB
964834243573851352,964834243573851352,AntaTBOB
1121360163468713032,1121360163468713032,AntaTBOB
1122152227540252655,1122152227540252655,AntaTBOB
1068377216783430967,1068377216784430967,AntaTBOB
1068377216783430967,1068377216785430967,AntaTBOB
1105720992087233718,1105720992089233718,AntaTBOB
947613857524929230,947613857524929230,AntaTBOB
1129217793333882182,1129217793333882182,AntaTBOB
1102579106240509235,1102579106240509235,AntaTBOB
1110590304905058957,1110590304905058957,AntaTBOB
1117600226856507854,1117600226856507854,AntaTBOB
1101904289174275710,1101904289174275710,AntaTBOB
1114102720147031079,1114102720147031079,AntaTBOB
1112923392732102431,1112923392732102431,AntaTBOB
1113596704364149008,1113596704364149008,AntaTBOB
1122119105347856623,1122119105347856623,AntaTBOB
1123771587482435609,1123771587482435609,AntaTBOB
1120944352014906946,1120944352014906946,AntaTBOB
1129473283395315672,1129473283395315672,AntaTBOB
1114213793341078842,1114213793341078842,AntaTBOB
1111893152399858134,1111893152400858134,AntaTBOB
1111893152399858134,1111893152401858134,AntaTBOB
1111893152399858134,1111893152402858134,AntaTBOB
1111893152399858134,1111893152403858134,AntaTBOB
1129971681997637734,1129971681997637734,AntaTBOB
1101187267272238692,1101187267273238692,AntaTBOB
1101187267272238692,1101187267274238692,AntaTBOB
1137819905357706079,1137819905357706079,AntaTBOB
600231174930607596,600231174930607596,AntaTBOB
1116954336289631471,1116954336289631471,AntaTBOB
1110531872878995981,1110531872878995981,AntaTBOB
1126860896405340966,1126860896405340966,AntaTBOB
1111425059485223345,1111425059489223345,AntaTBOB
608257613566771204,608257613567771204,AntaTBOB
608257613566771204,608257613568771204,AntaTBOB
607580077428413204,607580077428413204,AntaTBOB
1107293857171276084,1107293857171276084,AntaTBOB
608664622219540704,608664622219540704,AntaTBOB
1100774465065883478,1100774465065883478,AntaTBOB
1114063392488076733,1114063392489076733,AntaTBOB
1114063392488076733,1114063392490076733,AntaTBOB
1101020417480092890,1101020417480092890,AntaTBOB
1123963840727951975,1123963840727951975,AntaTBOB
1124259907355794332,1124259907355794332,AntaTBOB
1116266432428031121,1116266432428031121,AntaTBOB
1101916160214111740,1101916160214111740,AntaTBOB
599207303601364497,599207303602364497,AntaTBOB
599207303601364497,599207303603364497,AntaTBOB
1104454754866267110,1104454754866267110,AntaTBOB
1122152417346793329,1122152417346793329,AntaTBOB
1045102689801007259,1045102689801007259,AntaTBOB
1111069218777093082,1111069218777093082,AntaTBOB
1111256482251118973,1111256482251118973,AntaTBOB
607771310259257201,607771310259257201,AntaTBOB
